t	x	y
7.450000e-1	-7.568919e-2	6.334093e-2
7.452000e-1	-7.839798e-2	6.149316e-2
7.454000e-1	-8.128041e-2	6.008761e-2
7.456000e-1	-8.431725e-2	5.916599e-2
7.458000e-1	-8.748663e-2	5.876215e-2
7.460000e-1	-9.076387e-2	5.890039e-2
7.462000e-1	-9.412117e-2	5.959352e-2
7.464000e-1	-9.752723e-2	6.084074e-2
7.466000e-1	-1.009468e-1	6.262522e-2
7.468000e-1	-1.043400e-1	6.491132e-2
7.470000e-1	-1.076616e-1	6.764122e-2
7.472000e-1	-1.108594e-1	7.073076e-2
7.474000e-1	-1.138725e-1	7.406374e-2
7.476000e-1	-1.166277e-1	7.748354e-2
7.478000e-1	-1.190323e-1	8.077851e-2
7.480000e-1	-1.209578e-1	8.365014e-2
7.482000e-1	-1.221766e-1	8.560188e-2
7.484000e-1	-1.188463e-1	8.877476e-2
7.486000e-1	-1.222030e-1	9.133230e-2
7.488000e-1	-1.216250e-1	8.896590e-2
7.490000e-1	-1.182281e-1	9.232187e-2
7.492000e-1	-1.185201e-1	8.914729e-2
7.494000e-1	-1.211602e-1	9.254983e-2
7.496000e-1	-1.181343e-1	9.491292e-2
7.498000e-1	-1.206940e-1	9.274978e-2
7.500000e-1	-1.187611e-1	9.259229e-2
7.502000e-1	-1.206804e-1	8.954236e-2
7.504000e-1	-1.180388e-1	9.094869e-2
7.506000e-1	-1.211869e-1	9.412708e-2
7.508000e-1	-1.194763e-1	9.353442e-2
7.510000e-1	-1.190610e-1	9.097788e-2
7.512000e-1	-1.221404e-1	9.020964e-2
7.514000e-1	-1.224110e-1	8.704855e-2
7.516000e-1	-1.199039e-1	8.813805e-2
7.518000e-1	-1.165040e-1	9.150242e-2
7.520000e-1	-1.145728e-1	9.134137e-2
7.522000e-1	-1.156648e-1	8.792198e-2
7.524000e-1	-1.190542e-1	8.893408e-2
7.526000e-1	-1.174402e-1	8.816084e-2
7.528000e-1	-1.178436e-1	8.492161e-2
7.530000e-1	-1.201994e-1	8.240272e-2
7.532000e-1	-1.169384e-1	8.538736e-2
7.534000e-1	-1.203364e-1	8.651050e-2
7.536000e-1	-1.173354e-1	8.880939e-2
7.538000e-1	-1.203883e-1	8.794471e-2
7.540000e-1	-1.169795e-1	9.133358e-2
7.542000e-1	-1.197441e-1	8.961818e-2
7.544000e-1	-1.172380e-1	9.070549e-2
7.546000e-1	-1.197504e-1	8.845255e-2
7.548000e-1	-1.169750e-1	9.018359e-2
7.550000e-1	-1.198138e-1	9.359712e-2
7.552000e-1	-1.232324e-1	9.516226e-2
7.554000e-1	-1.261971e-1	9.400189e-2
7.556000e-1	-1.281705e-1	9.100312e-2
7.558000e-1	-1.289045e-1	8.762854e-2
7.560000e-1	-1.283612e-1	8.522022e-2
7.562000e-1	-1.266621e-1	8.460576e-2
7.564000e-1	-1.240482e-1	8.594628e-2
7.566000e-1	-1.208441e-1	8.877797e-2
7.568000e-1	-1.174246e-1	9.219660e-2
7.570000e-1	-1.141823e-1	9.513075e-2
7.572000e-1	-1.114951e-1	9.664678e-2
7.574000e-1	-1.096941e-1	9.622770e-2
7.576000e-1	-1.090300e-1	9.396888e-2
7.578000e-1	-1.096376e-1	9.063582e-2
7.580000e-1	-1.114966e-1	8.753329e-2
7.582000e-1	-1.143825e-1	8.613733e-2
7.584000e-1	-1.177912e-1	8.743281e-2
7.586000e-1	-1.207591e-1	9.079718e-2
7.588000e-1	-1.181657e-1	9.208891e-2
7.590000e-1	-1.201848e-1	8.913638e-2
7.592000e-1	-1.190687e-1	8.751751e-2
7.594000e-1	-1.199563e-1	8.411021e-2
7.596000e-1	-1.189156e-1	8.237572e-2
7.598000e-1	-1.206679e-1	7.919090e-2
7.600000e-1	-1.184127e-1	7.971176e-2
7.602000e-1	-1.218176e-1	8.186299e-2
7.604000e-1	-1.236627e-1	7.874893e-2
7.606000e-1	-1.226058e-1	7.703908e-2
7.608000e-1	-1.195221e-1	7.955229e-2
7.610000e-1	-1.162981e-1	8.243718e-2
7.612000e-1	-1.148828e-1	8.130930e-2
7.614000e-1	-1.163479e-1	7.796754e-2
7.616000e-1	-1.197569e-1	7.926893e-2
7.618000e-1	-1.180882e-1	7.859737e-2
7.620000e-1	-1.185214e-1	7.534243e-2
7.622000e-1	-1.209059e-1	7.286894e-2
7.624000e-1	-1.176224e-1	7.591438e-2
7.626000e-1	-1.209996e-1	7.679266e-2
7.628000e-1	-1.181935e-1	7.859939e-2
7.630000e-1	-1.209830e-1	7.694571e-2
7.632000e-1	-1.176106e-1	8.023402e-2
7.634000e-1	-1.208946e-1	8.041183e-2
7.636000e-1	-1.174944e-1	8.377690e-2
7.638000e-1	-1.209065e-1	8.514266e-2
7.640000e-1	-1.178648e-1	8.754669e-2
7.642000e-1	-1.196629e-1	8.439546e-2
7.644000e-1	-1.189234e-1	8.223449e-2
7.646000e-1	-1.173500e-1	8.138692e-2
7.648000e-1	-1.198930e-1	7.919138e-2
7.650000e-1	-1.164772e-1	8.259976e-2
7.652000e-1	-1.192332e-1	8.086336e-2
7.654000e-1	-1.172054e-1	8.089977e-2
7.656000e-1	-1.175784e-1	7.767721e-2
7.658000e-1	-1.179664e-1	7.444639e-2
7.660000e-1	-1.168102e-1	7.289025e-2
7.662000e-1	-1.198470e-1	7.196878e-2
7.664000e-1	-1.164297e-1	7.538150e-2
7.666000e-1	-1.193193e-1	7.399618e-2
7.668000e-1	-1.186430e-1	7.175279e-2
7.670000e-1	-1.183597e-1	6.905497e-2
7.672000e-1	-1.200353e-1	6.581936e-2
7.674000e-1	-1.166187e-1	6.923021e-2
7.676000e-1	-1.186014e-1	6.624064e-2
7.678000e-1	-1.178948e-1	6.403655e-2
7.680000e-1	-1.179645e-1	6.101838e-2
7.682000e-1	-1.193773e-1	5.765751e-2
7.684000e-1	-1.172152e-1	5.797657e-2
7.686000e-1	-1.206089e-1	6.025756e-2
7.688000e-1	-1.228373e-1	5.755416e-2
7.690000e-1	-1.225326e-1	5.487841e-2
7.692000e-1	-1.200431e-1	5.592716e-2
7.694000e-1	-1.166291e-1	5.933049e-2
7.696000e-1	-1.138757e-1	6.100771e-2
7.698000e-1	-1.131386e-1	5.884356e-2
7.700000e-1	-1.149686e-1	5.571724e-2
7.702000e-1	-1.183801e-1	5.706837e-2
7.704000e-1	-1.168849e-1	5.608036e-2
7.706000e-1	-1.168340e-1	5.316189e-2
7.708000e-1	-1.200672e-1	5.305996e-2
7.710000e-1	-1.169507e-1	5.565914e-2
7.712000e-1	-1.182270e-1	5.226131e-2
7.714000e-1	-1.195000e-1	5.429185e-2
7.716000e-1	-1.201473e-1	5.094437e-2
7.718000e-1	-1.177857e-1	5.170147e-2
7.720000e-1	-1.208287e-1	5.500883e-2
7.722000e-1	-1.177840e-1	5.742071e-2
7.724000e-1	-1.197836e-1	5.444813e-2
7.726000e-1	-1.181906e-1	5.363638e-2
7.728000e-1	-1.205457e-1	5.111649e-2
7.730000e-1	-1.171294e-1	5.452637e-2
7.732000e-1	-1.197608e-1	5.250825e-2
7.734000e-1	-1.177486e-1	5.251242e-2
7.736000e-1	-1.204925e-1	5.074716e-2
7.738000e-1	-1.171469e-1	5.396194e-2
7.740000e-1	-1.185161e-1	5.058726e-2
7.742000e-1	-1.184881e-1	4.764914e-2
7.744000e-1	-1.174818e-1	4.586328e-2
7.746000e-1	-1.207159e-1	4.576636e-2
7.748000e-1	-1.174517e-1	4.875961e-2
7.750000e-1	-1.193912e-1	4.572838e-2
7.752000e-1	-1.217600e-1	4.322993e-2
7.754000e-1	-1.183580e-1	4.660027e-2
7.756000e-1	-1.211907e-1	4.505855e-2
7.758000e-1	-1.220447e-1	4.165670e-2
7.760000e-1	-1.196304e-1	4.253289e-2
7.762000e-1	-1.225507e-1	4.592177e-2
7.764000e-1	-1.200252e-1	4.705391e-2
7.766000e-1	-1.201771e-1	4.397379e-2
7.768000e-1	-1.212192e-1	4.055394e-2
7.770000e-1	-1.188887e-1	4.124124e-2
7.772000e-1	-1.220634e-1	4.437468e-2
7.774000e-1	-1.198719e-1	4.475714e-2
7.776000e-1	-1.205556e-1	4.139752e-2
7.778000e-1	-1.215734e-1	3.797825e-2
7.780000e-1	-1.181878e-1	4.130289e-2
7.782000e-1	-1.202325e-1	3.837744e-2
7.784000e-1	-1.195796e-1	3.610430e-2
7.786000e-1	-1.194544e-1	3.325235e-2
7.788000e-1	-1.214244e-1	3.025029e-2
7.790000e-1	-1.186181e-1	3.205775e-2
7.792000e-1	-1.212242e-1	3.545029e-2
7.794000e-1	-1.209964e-1	3.269638e-2
7.796000e-1	-1.176227e-1	3.598826e-2
7.798000e-1	-1.186444e-1	3.256886e-2
7.800000e-1	-1.198488e-1	2.915882e-2
7.802000e-1	-1.169032e-1	3.131577e-2
7.804000e-1	-1.202873e-1	3.226768e-2
7.806000e-1	-1.169187e-1	3.554572e-2
7.808000e-1	-1.199306e-1	3.887967e-2
7.810000e-1	-1.186561e-1	3.751409e-2
7.812000e-1	-1.174241e-1	3.607913e-2
7.814000e-1	-1.205008e-1	3.935227e-2
7.816000e-1	-1.177580e-1	4.100350e-2
7.818000e-1	-1.200700e-1	3.841817e-2
7.820000e-1	-1.173336e-1	4.005389e-2
7.822000e-1	-1.204009e-1	4.333711e-2
7.824000e-1	-1.192052e-1	4.184362e-2
7.826000e-1	-1.178785e-1	4.056488e-2
7.828000e-1	-1.209402e-1	4.385396e-2
7.830000e-1	-1.176272e-1	4.697967e-2
7.832000e-1	-1.209386e-1	4.732988e-2
7.834000e-1	-1.177349e-1	5.016040e-2
7.836000e-1	-1.196748e-1	4.712946e-2
7.838000e-1	-1.189827e-1	4.490650e-2
7.840000e-1	-1.169633e-1	4.492548e-2
7.842000e-1	-1.188676e-1	4.777383e-2
7.844000e-1	-1.184807e-1	4.518605e-2
7.846000e-1	-1.165576e-1	4.500866e-2
7.848000e-1	-1.198599e-1	4.781416e-2
7.850000e-1	-1.167139e-1	5.049127e-2
7.852000e-1	-1.196420e-1	4.921854e-2
7.854000e-1	-1.162749e-1	5.249229e-2
7.856000e-1	-1.196328e-1	5.319039e-2
7.858000e-1	-1.162360e-1	5.654628e-2
7.860000e-1	-1.193539e-1	5.592679e-2
7.862000e-1	-1.159794e-1	5.922098e-2
7.864000e-1	-1.193833e-1	6.043193e-2
7.866000e-1	-1.161781e-1	6.326648e-2
7.868000e-1	-1.185372e-1	6.075287e-2
7.870000e-1	-1.164333e-1	6.094833e-2
7.872000e-1	-1.185179e-1	5.806698e-2
7.874000e-1	-1.161944e-1	5.873878e-2
7.876000e-1	-1.196130e-1	6.058274e-2
7.878000e-1	-1.207668e-1	5.716705e-2
7.880000e-1	-1.186449e-1	5.740066e-2
7.882000e-1	-1.152279e-1	6.081223e-2
7.884000e-1	-1.133469e-1	6.055074e-2
7.886000e-1	-1.148114e-1	5.720879e-2
7.888000e-1	-1.181811e-1	5.968559e-2
7.890000e-1	-1.154427e-1	6.132595e-2
7.892000e-1	-1.184342e-1	6.025155e-2
7.894000e-1	-1.150209e-1	6.365305e-2
7.896000e-1	-1.176956e-1	6.172831e-2
7.898000e-1	-1.154422e-1	6.224516e-2
7.900000e-1	-1.186240e-1	6.189684e-2
7.902000e-1	-1.163148e-1	6.253677e-2
7.904000e-1	-1.140723e-1	6.302999e-2
7.906000e-1	-1.172979e-1	6.289003e-2
7.908000e-1	-1.149288e-1	6.366394e-2
7.910000e-1	-1.178098e-1	6.225438e-2
7.912000e-1	-1.144401e-1	6.553529e-2
7.914000e-1	-1.162687e-1	6.240786e-2
7.916000e-1	-1.154777e-1	6.031591e-2
7.918000e-1	-1.159163e-1	5.705820e-2
7.920000e-1	-1.161627e-1	5.391275e-2
7.922000e-1	-1.155907e-1	5.153911e-2
7.924000e-1	-1.170371e-1	4.819022e-2
7.926000e-1	-1.139504e-1	5.071143e-2
7.928000e-1	-1.173578e-1	5.282604e-2
7.930000e-1	-1.139746e-1	5.614408e-2
7.932000e-1	-1.172240e-1	5.612673e-2
7.934000e-1	-1.139400e-1	5.917351e-2
7.936000e-1	-1.166113e-1	6.258340e-2
7.938000e-1	-1.155995e-1	6.080574e-2
7.940000e-1	-1.142004e-1	5.964994e-2
7.942000e-1	-1.173126e-1	6.288012e-2
7.944000e-1	-1.145652e-1	6.454249e-2
7.946000e-1	-1.168266e-1	6.188430e-2
7.948000e-1	-1.142011e-1	6.325225e-2
7.950000e-1	-1.175690e-1	6.574072e-2
7.952000e-1	-1.154226e-1	6.602621e-2
7.954000e-1	-1.151767e-1	6.329031e-2
7.956000e-1	-1.176828e-1	6.664198e-2
7.958000e-1	-1.161074e-1	6.579811e-2
7.960000e-1	-1.165679e-1	6.252939e-2
7.962000e-1	-1.172872e-1	5.915897e-2
7.964000e-1	-1.143823e-1	6.121301e-2
7.966000e-1	-1.177724e-1	6.352852e-2
7.968000e-1	-1.143985e-1	6.682113e-2
7.970000e-1	-1.176404e-1	6.676463e-2
7.972000e-1	-1.143457e-1	6.984059e-2
7.974000e-1	-1.171451e-1	7.325927e-2
7.976000e-1	-1.157948e-1	7.202025e-2
7.978000e-1	-1.148032e-1	7.021258e-2
7.980000e-1	-1.176702e-1	7.361982e-2
7.982000e-1	-1.155149e-1	7.392443e-2
7.984000e-1	-1.167498e-1	7.051898e-2
7.986000e-1	-1.160229e-1	6.834144e-2
7.988000e-1	-1.157499e-1	6.563299e-2
7.990000e-1	-1.164921e-1	6.225618e-2
7.992000e-1	-1.150456e-1	6.118246e-2
7.994000e-1	-1.182352e-1	6.086951e-2
7.996000e-1	-1.148692e-1	6.414029e-2
7.998000e-1	-1.173564e-1	6.184136e-2
8.000000e-1	-1.180812e-1	5.846937e-2
8.002000e-1	-1.159767e-1	5.866600e-2
8.004000e-1	-1.172388e-1	6.068072e-2
8.006000e-1	-1.198244e-1	5.856850e-2
8.008000e-1	-1.188629e-1	5.671663e-2
8.010000e-1	-1.155685e-1	5.979161e-2
8.012000e-1	-1.129989e-1	6.102716e-2
8.014000e-1	-1.136884e-1	5.766573e-2
8.016000e-1	-1.170963e-1	5.894512e-2
8.018000e-1	-1.150355e-1	5.905000e-2
8.020000e-1	-1.165850e-1	5.574507e-2
8.022000e-1	-1.158070e-1	5.363551e-2
8.024000e-1	-1.163697e-1	5.032031e-2
8.026000e-1	-1.158263e-1	4.791206e-2
8.028000e-1	-1.165081e-1	4.455307e-2
8.030000e-1	-1.156701e-1	4.252551e-2
8.032000e-1	-1.173783e-1	3.931064e-2
8.034000e-1	-1.141408e-1	4.223169e-2
8.036000e-1	-1.175105e-1	4.303647e-2
8.038000e-1	-1.141785e-1	4.621407e-2
8.040000e-1	-1.169937e-1	4.963117e-2
8.042000e-1	-1.178433e-1	4.623013e-2
8.044000e-1	-1.147526e-1	4.876176e-2
8.046000e-1	-1.125494e-1	4.916926e-2
8.048000e-1	-1.148965e-1	4.663680e-2
8.050000e-1	-1.149692e-1	4.361632e-2
8.052000e-1	-1.130209e-1	4.348973e-2
8.054000e-1	-1.161971e-1	4.662060e-2
8.056000e-1	-1.136345e-1	4.783982e-2
8.058000e-1	-1.152834e-1	4.458807e-2
8.060000e-1	-1.139829e-1	4.326558e-2
8.062000e-1	-1.148267e-1	3.986560e-2
8.064000e-1	-1.140753e-1	3.772047e-2
8.066000e-1	-1.153916e-1	3.433159e-2
8.068000e-1	-1.127490e-1	3.574065e-2
8.070000e-1	-1.143186e-1	3.818137e-2
8.072000e-1	-1.151444e-1	3.478486e-2
8.074000e-1	-1.122332e-1	3.685472e-2
8.076000e-1	-1.155692e-1	3.737778e-2
8.078000e-1	-1.124499e-1	3.998459e-2
8.080000e-1	-1.154350e-1	3.888945e-2
8.082000e-1	-1.122806e-1	4.158886e-2
8.084000e-1	-1.147551e-1	4.492443e-2
8.086000e-1	-1.161744e-1	4.156580e-2
8.088000e-1	-1.135315e-1	4.297553e-2
8.090000e-1	-1.105850e-1	4.513493e-2
8.092000e-1	-1.114318e-1	4.173438e-2
8.094000e-1	-1.145823e-1	4.490891e-2
8.096000e-1	-1.111919e-1	4.824696e-2
8.098000e-1	-1.127490e-1	5.067117e-2
8.100000e-1	-1.161274e-1	5.308581e-2
8.102000e-1	-1.191978e-1	5.228448e-2
8.104000e-1	-1.211186e-1	4.923591e-2
8.106000e-1	-1.215523e-1	4.598072e-2
8.108000e-1	-1.205013e-1	4.426195e-2
8.110000e-1	-1.182121e-1	4.485741e-2
8.112000e-1	-1.151002e-1	4.744488e-2
8.114000e-1	-1.116811e-1	5.086229e-2
8.116000e-1	-1.085065e-1	5.361533e-2
8.118000e-1	-1.060995e-1	5.447494e-2
8.120000e-1	-1.048901e-1	5.300335e-2
8.122000e-1	-1.051481e-1	4.985038e-2
8.124000e-1	-1.069081e-1	4.667102e-2
8.126000e-1	-1.098777e-1	4.552593e-2
8.128000e-1	-1.132872e-1	4.760634e-2
8.130000e-1	-1.153255e-1	5.059676e-2
8.132000e-1	-1.119268e-1	5.395773e-2
8.134000e-1	-1.137403e-1	5.670238e-2
8.136000e-1	-1.170208e-1	5.958246e-2
8.138000e-1	-1.203586e-1	6.011884e-2
8.140000e-1	-1.230803e-1	5.830097e-2
8.142000e-1	-1.248137e-1	5.510299e-2
8.144000e-1	-1.253906e-1	5.178194e-2
8.146000e-1	-1.247980e-1	4.943348e-2
8.148000e-1	-1.231433e-1	4.873565e-2
8.150000e-1	-1.206265e-1	4.984777e-2
8.152000e-1	-1.175143e-1	5.243576e-2
8.154000e-1	-1.141167e-1	5.579371e-2
8.156000e-1	-1.107635e-1	5.902945e-2
8.158000e-1	-1.077813e-1	6.128006e-2
8.160000e-1	-1.054708e-1	6.192280e-2
8.162000e-1	-1.040834e-1	6.074683e-2
8.164000e-1	-1.037970e-1	5.805215e-2
8.166000e-1	-1.046897e-1	5.464410e-2
8.168000e-1	-1.067107e-1	5.169360e-2
8.170000e-1	-1.096434e-1	5.043439e-2
8.172000e-1	-1.130482e-1	5.166039e-2
8.174000e-1	-1.161353e-1	5.492167e-2
8.176000e-1	-1.138149e-1	5.558651e-2
8.178000e-1	-1.150685e-1	5.218431e-2
8.180000e-1	-1.162831e-1	4.877572e-2
8.182000e-1	-1.139997e-1	4.935849e-2
8.184000e-1	-1.171424e-1	5.254531e-2
8.186000e-1	-1.205093e-1	5.332444e-2
8.188000e-1	-1.232190e-1	5.147872e-2
8.190000e-1	-1.248170e-1	4.819839e-2
8.192000e-1	-1.251221e-1	4.501574e-2
8.194000e-1	-1.241548e-1	4.317236e-2
8.196000e-1	-1.220881e-1	4.328969e-2
8.198000e-1	-1.192067e-1	4.528441e-2
8.200000e-1	-1.158699e-1	4.847486e-2
8.202000e-1	-1.124766e-1	5.182118e-2
8.204000e-1	-1.094300e-1	5.423782e-2
8.206000e-1	-1.071040e-1	5.491503e-2
8.208000e-1	-1.058078e-1	5.358545e-2
8.210000e-1	-1.057493e-1	5.067363e-2
8.212000e-1	-1.069959e-1	4.727017e-2
8.214000e-1	-1.094284e-1	4.487576e-2
8.216000e-1	-1.126781e-1	4.486007e-2
8.218000e-1	-1.160101e-1	4.754385e-2
8.220000e-1	-1.178012e-1	5.026199e-2
8.222000e-1	-1.143869e-1	5.366606e-2
8.224000e-1	-1.151010e-1	5.484055e-2
8.226000e-1	-1.166143e-1	5.720642e-2
8.228000e-1	-1.186335e-1	6.017742e-2
8.230000e-1	-1.210316e-1	6.346828e-2
8.232000e-1	-1.237241e-1	6.688206e-2
8.234000e-1	-1.266467e-1	7.026996e-2
8.236000e-1	-1.297465e-1	7.351587e-2
8.238000e-1	-1.329792e-1	7.652843e-2
8.240000e-1	-1.363059e-1	7.923623e-2
8.242000e-1	-1.396924e-1	8.158458e-2
8.244000e-1	-1.431082e-1	8.353310e-2
8.246000e-1	-1.465257e-1	8.505379e-2
8.248000e-1	-1.499202e-1	8.612952e-2
8.250000e-1	-1.532691e-1	8.675267e-2
8.252000e-1	-1.565519e-1	8.692397e-2
8.254000e-1	-1.597502e-1	8.665143e-2
8.256000e-1	-1.628470e-1	8.594947e-2
8.258000e-1	-1.658271e-1	8.483798e-2
8.260000e-1	-1.686767e-1	8.334157e-2
8.262000e-1	-1.713833e-1	8.148882e-2
8.264000e-1	-1.739358e-1	7.931160e-2
8.266000e-1	-1.763243e-1	7.684445e-2
8.268000e-1	-1.785399e-1	7.412398e-2
8.270000e-1	-1.805751e-1	7.118832e-2
8.272000e-1	-1.824230e-1	6.807661e-2
8.274000e-1	-1.840782e-1	6.482854e-2
8.276000e-1	-1.855359e-1	6.148391e-2
8.278000e-1	-1.867923e-1	5.808220e-2
8.280000e-1	-1.878444e-1	5.466226e-2
8.282000e-1	-1.886901e-1	5.126191e-2
8.284000e-1	-1.893283e-1	4.791765e-2
8.286000e-1	-1.897582e-1	4.466442e-2
8.288000e-1	-1.899801e-1	4.153530e-2
8.290000e-1	-1.899948e-1	3.856132e-2
8.292000e-1	-1.898040e-1	3.577125e-2
8.294000e-1	-1.894097e-1	3.319147e-2
8.296000e-1	-1.888149e-1	3.084576e-2
8.298000e-1	-1.880228e-1	2.875526e-2
8.300000e-1	-1.870375e-1	2.693833e-2
8.302000e-1	-1.858634e-1	2.541049e-2
8.304000e-1	-1.845054e-1	2.418438e-2
8.306000e-1	-1.829692e-1	2.326975e-2
8.308000e-1	-1.812605e-1	2.267341e-2
8.310000e-1	-1.793858e-1	2.239930e-2
8.312000e-1	-1.773518e-1	2.244848e-2
8.314000e-1	-1.751657e-1	2.281921e-2
8.316000e-1	-1.728349e-1	2.350702e-2
8.318000e-1	-1.703675e-1	2.450477e-2
8.320000e-1	-1.677715e-1	2.580277e-2
8.322000e-1	-1.650554e-1	2.738890e-2
8.324000e-1	-1.622279e-1	2.924874e-2
8.326000e-1	-1.592981e-1	3.136569e-2
8.328000e-1	-1.562752e-1	3.372113e-2
8.330000e-1	-1.531685e-1	3.629461e-2
8.332000e-1	-1.499878e-1	3.906400e-2
8.334000e-1	-1.467427e-1	4.200564e-2
8.336000e-1	-1.434431e-1	4.509461e-2
8.338000e-1	-1.400992e-1	4.830485e-2
8.340000e-1	-1.367209e-1	5.160940e-2
8.342000e-1	-1.333186e-1	5.498057e-2
8.344000e-1	-1.299023e-1	5.839020e-2
8.346000e-1	-1.264825e-1	6.180983e-2
8.348000e-1	-1.230693e-1	6.521094e-2
8.350000e-1	-1.196731e-1	6.856511e-2
8.352000e-1	-1.163040e-1	7.184432e-2
8.354000e-1	-1.129723e-1	7.502107e-2
8.356000e-1	-1.096880e-1	7.806865e-2
8.358000e-1	-1.064611e-1	8.096132e-2
8.360000e-1	-1.033015e-1	8.367451e-2
8.362000e-1	-1.002189e-1	8.618501e-2
8.364000e-1	-9.722286e-2	8.847117e-2
8.366000e-1	-9.432272e-2	9.051307e-2
8.368000e-1	-9.152764e-2	9.229267e-2
8.370000e-1	-8.884656e-2	9.379402e-2
8.372000e-1	-8.628814e-2	9.500336e-2
8.374000e-1	-8.386075e-2	9.590929e-2
8.376000e-1	-8.157248e-2	9.650287e-2
8.378000e-1	-7.943110e-2	9.677775e-2
8.380000e-1	-7.744402e-2	9.673027e-2
8.382000e-1	-7.561829e-2	9.635952e-2
8.384000e-1	-7.396054e-2	9.566742e-2
8.386000e-1	-7.247703e-2	9.465876e-2
8.388000e-1	-7.117353e-2	9.334124e-2
8.390000e-1	-7.005539e-2	9.172546e-2
8.392000e-1	-6.912742e-2	8.982493e-2
8.394000e-1	-6.839397e-2	8.765603e-2
8.396000e-1	-6.785880e-2	8.523796e-2
8.398000e-1	-6.752514e-2	8.259265e-2
8.400000e-1	-6.739560e-2	7.974470e-2
8.402000e-1	-6.747219e-2	7.672118e-2
8.404000e-1	-6.775625e-2	7.355158e-2
8.406000e-1	-6.824846e-2	7.026756e-2
8.408000e-1	-6.894879e-2	6.690278e-2
8.410000e-1	-6.985647e-2	6.349268e-2
8.412000e-1	-7.096994e-2	6.007417e-2
8.414000e-1	-7.228687e-2	5.668544e-2
8.416000e-1	-7.380406e-2	5.336553e-2
8.418000e-1	-7.551746e-2	5.015408e-2
8.420000e-1	-7.742206e-2	4.709089e-2
8.422000e-1	-7.951193e-2	4.421554e-2
8.424000e-1	-8.178013e-2	4.156691e-2
8.426000e-1	-8.421863e-2	3.918275e-2
8.428000e-1	-8.681833e-2	3.709908e-2
8.430000e-1	-8.956894e-2	3.534972e-2
8.432000e-1	-9.245894e-2	3.396563e-2
8.434000e-1	-9.547548e-2	3.297428e-2
8.436000e-1	-9.860433e-2	3.239893e-2
8.438000e-1	-1.018298e-1	3.225793e-2
8.440000e-1	-1.051344e-1	3.256387e-2
8.442000e-1	-1.084992e-1	3.332270e-2
8.444000e-1	-1.119030e-1	3.453275e-2
8.446000e-1	-1.153227e-1	3.618369e-2
8.448000e-1	-1.187327e-1	3.825529e-2
8.450000e-1	-1.221047e-1	4.071601e-2
8.452000e-1	-1.254070e-1	4.352142e-2
8.454000e-1	-1.286043e-1	4.661211e-2
8.456000e-1	-1.316561e-1	4.991108e-2
8.458000e-1	-1.345158e-1	5.332019e-2
8.460000e-1	-1.371277e-1	5.671458e-2
8.462000e-1	-1.394226e-1	5.993324e-2
8.464000e-1	-1.413068e-1	6.275918e-2
8.466000e-1	-1.426293e-1	6.486078e-2
8.468000e-1	-1.393545e-1	6.788272e-2
8.470000e-1	-1.427712e-1	6.937362e-2
8.472000e-1	-1.404559e-1	7.002723e-2
8.474000e-1	-1.388650e-1	6.921157e-2
8.476000e-1	-1.419995e-1	7.241064e-2
8.478000e-1	-1.387774e-1	7.529054e-2
8.480000e-1	-1.416878e-1	7.396558e-2
8.482000e-1	-1.390220e-1	7.543010e-2
8.484000e-1	-1.418638e-1	7.391267e-2
8.486000e-1	-1.384481e-1	7.732078e-2
8.488000e-1	-1.414655e-1	7.633212e-2
8.490000e-1	-1.385047e-1	7.852787e-2
8.492000e-1	-1.418825e-1	7.941277e-2
8.494000e-1	-1.385639e-1	8.255382e-2
8.496000e-1	-1.411361e-1	8.041512e-2
8.498000e-1	-1.408428e-1	7.772749e-2
8.500000e-1	-1.401498e-1	7.550571e-2
8.502000e-1	-1.424641e-1	7.292371e-2
8.504000e-1	-1.393500e-1	7.551675e-2
8.506000e-1	-1.385507e-1	7.343610e-2
8.508000e-1	-1.414210e-1	7.684247e-2
8.510000e-1	-1.383889e-1	7.922161e-2
8.512000e-1	-1.408603e-1	7.689463e-2
8.514000e-1	-1.393489e-1	7.593552e-2
8.516000e-1	-1.406497e-1	7.254297e-2
8.518000e-1	-1.389763e-1	7.188008e-2
8.520000e-1	-1.419214e-1	7.065867e-2
8.522000e-1	-1.385295e-1	7.400090e-2
8.524000e-1	-1.418597e-1	7.448155e-2
8.526000e-1	-1.389207e-1	7.662201e-2
8.528000e-1	-1.419443e-1	7.565483e-2
8.530000e-1	-1.385325e-1	7.905232e-2
8.532000e-1	-1.413083e-1	7.736471e-2
8.534000e-1	-1.388013e-1	7.845388e-2
8.536000e-1	-1.412811e-1	7.614172e-2
8.538000e-1	-1.385524e-1	7.775855e-2
8.540000e-1	-1.415322e-1	8.111547e-2
8.542000e-1	-1.448827e-1	8.175122e-2
8.544000e-1	-1.473441e-1	7.940668e-2
8.546000e-1	-1.483687e-1	7.598719e-2
8.548000e-1	-1.478338e-1	7.356883e-2
8.550000e-1	-1.459165e-1	7.337977e-2
8.552000e-1	-1.430039e-1	7.545312e-2
8.554000e-1	-1.396151e-1	7.878679e-2
8.556000e-1	-1.363282e-1	8.184157e-2
8.558000e-1	-1.337087e-1	8.319522e-2
8.560000e-1	-1.322383e-1	8.216346e-2
8.562000e-1	-1.322401e-1	7.920023e-2
8.564000e-1	-1.337979e-1	7.589934e-2
8.566000e-1	-1.366584e-1	7.443278e-2
